,Unnamed: 0,Agreement_ID,Parties,Agreement_Type,Manager,Responsible_Manager,Title,Number_of_Parties,In_or_Out,Reference_Number,Status,Status_Date,Effective_Date,Agreement_Term,Term_Date,Sign_Date,Field_Of_Use,Equity,Reimbursable_Expenses,Technologies,Division_Department,Investigators,Last_Related_Update,Tech_ID,Category,Total Revenue,Revenue_Generating,Invention_ID,Lead_Inventor,_merge
25,70.0,01-A-029,"Hologic, Inc. (fka R2 Technology)",Non-Exclusive License - All Fields,"Juggernauth, Anne","Stocco, Teana","R2 Technology, Inc. Non-Exclusive w/ Equity 2001",1.0,Out,AGR11763,Active,2005-03-23 00:00:00,2001-01-01 00:00:00,-1.0,2022-06-17 00:00:00,2005-03-23 00:00:00,Computer-aided diagnosis of diseases and/or disorders in human,Yes,Yes,"00-T-008, 00-T-010, 00-T-060, 01-T-008, 01-T-016, 97-T-048, 97-T-052, 97-T-055, 97-T-056, 97-T-058, 98-T-006, 98-T-007, 98-T-014, 98-T-015, 98-T-017, 99-T-045, 99-T-048","Biological Sciences Division (BSD), Comprehensive Cancer Center, Radiology","Yali Amit, Masahito Aoyama, Samuel Armato, Ulrich Bick, Kunio Doi, Maryellen Giger, Kenneth Gilhuijs, Zhimin Huo, Takayuki Ishida, Shigehiko Katsuragawa, Matthew Kupinski, Li Lan, Qiang Li, Heber MacMahon, Nobuyuk Nakamori, Carl Vyborny, Xin-Wei Xu, Hiroyuki Yoshida",2022-01-26 09:23:36, 99-T-048,,,0.0,,,left_only
26,322.0,06-A-018,"Hologic, Inc. (fka R2 Technology)",Non-Exclusive License - All Fields,"Smith, Dane","Stocco, Teana","R2 Technology, Inc. - A Hologic Company Non-Exclusive 2006",1.0,Out,AGR11992,Active,2006-01-30 00:00:00,2006-01-27 00:00:00,-1.0,2029-09-09 00:00:00,2006-01-30 00:00:00,a Workstation for digitized or digital images (Workstation is a defined term),Yes,Yes,"01-T-066, 01-T-071, 01-T-075, 01-T-076, 02-T-061, 03-T-012, 03-T-013, 03-T-014, 03-T-046, 03-T-109, 03-T-110, 03-T-111, 05-T-078, 97-T-059, 97-T-060, 98-T-044, 99-T-048","Biological Sciences Division (BSD), Comprehensive Cancer Center, Radiation and Cellular Oncology, Radiology","Hania Al-Hallaq, Ulrich Bick, Ioana Bonta, Weijie Chen, Karen Drukker, Maryellen Giger, Kenneth Gilhuijs, Ruth Heimann, Karla Horsch, Zhimin Huo, Yulei Jiang, Li Lan, Hui Li, Charles Metz, Gillian Newstead, Robert ""Bob"" Nishikawa, John Papaioannou, Maria Salfity, Carl Vyborny, Hui-Hua Wen, Dulcy Wolverton",2022-04-05 17:09:35, 99-T-048,Revenue,25000.0,1.0,,,left_only
27,101.0,02-A-024,Dana-Farber Cancer Institute (DFCI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana","Dana Farber Cancer Institute, IIA, 2002 (Weichselbaum)",1.0,Out,AGR11810,Active,2002-01-01 00:00:00,2002-01-01 00:00:00,-1.0,2024-09-23 00:00:00,2001-12-27 00:00:00,All - UChicago leads; part of a larger IIA family; waiting on patents to expire,No,Yes,01-T-020,"Biological Sciences Division (BSD), Comprehensive Cancer Center, Radiation and Cellular Oncology","Michael Beckett, Vinay Gupta, Donald Kufe, Helena Mauceri, Ralph Weichselbaum",2021-11-02 12:57:05,01-T-020,,,0.0,,,left_only
28,107.0,02-A-027.A2,"Santa Cruz Biotechnology, Inc.",Amendment,"Tennant, Thelma","Stocco, Teana","Amnd 2 - Santa Cruz Biotechnology, Inc. Non-Exclusive Second Amendment 2012",1.0,Out,AGR11813,Active,2012-03-14 00:00:00,2012-01-15 00:00:00,20.0,2032-01-15 00:00:00,2012-03-14 00:00:00,"Commercial sale of Licensed Product for us as in vitro research reagents, specifically excluding regulatory approved diagnostic and pharmaceutical products.",No,No,"00-T-033, 02-T-023","Biological Sciences Division (BSD), Pathology",Chyung-Ru Wang,2019-01-21 17:19:05,00-T-033,,,0.0,00-D-033,Chyung-Ru Wang,both
29,2329.0,18-A-403,"Becton, Dickinson and Company (BD)",Non-Exclusive License - Tangible Property,"Tennant, Thelma","Stocco, Teana","Becton, Dickinson and Company, Non-Exclusive License-Tangible Property, 2017 (Wang)",1.0,Out,BD LIC30000929,Active,2017-11-15 00:00:00,2017-11-15 00:00:00,0.0,,2018-05-15 00:00:00,"Research (""RUO"") purposes only",No,No,00-T-033,"Biological Sciences Division (BSD), Pathology",Chyung-Ru Wang,2022-04-05 12:09:07,00-T-033,,,0.0,00-D-033,Chyung-Ru Wang,both
30,107.0,02-A-027.A2,"Santa Cruz Biotechnology, Inc.",Amendment,"Tennant, Thelma","Stocco, Teana","Amnd 2 - Santa Cruz Biotechnology, Inc. Non-Exclusive Second Amendment 2012",1.0,Out,AGR11813,Active,2012-03-14 00:00:00,2012-01-15 00:00:00,20.0,2032-01-15 00:00:00,2012-03-14 00:00:00,"Commercial sale of Licensed Product for us as in vitro research reagents, specifically excluding regulatory approved diagnostic and pharmaceutical products.",No,No,"00-T-033, 02-T-023","Biological Sciences Division (BSD), Pathology",Chyung-Ru Wang,2019-01-21 17:19:05, 02-T-023,,,0.0,,,left_only
31,3188.0,21-A-012,"Absolute Antibody,Ltd.",Non-Exclusive License - Tangible Property,"Tennant, Thelma","Stocco, Teana","Absolute Antibody, Non-Exclusive License- Tangible Property, 2020 (many)",1.0,Out,,Active,2020-07-28 00:00:00,2020-07-28 00:00:00,20.0,2040-07-28 00:00:00,2020-07-30 00:00:00,"commercial use for use as in vitro research reagents, specifically excluding regulatory approved diagnostic and pharmaceutical products.",No,No,"00-T-017, 00-T-033, 01-T-041, 01-T-043, 01-T-044, 02-T-023, 03-T-069, 03-T-070, 03-T-071, 03-T-072, 03-T-073, 03-T-074, 09-T-072, 12-T-091, 14-T-071, 80-T-007, 86-T-011, 88-T-010, 89-T-022, 93-T-005, 93-T-023, 95-T-070, 98-T-056, 99-T-029","Ben May Institute for Cancer Research, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Neurology, Office of Shared Research Facilities, Pathology, Pulmonary/Critical Care, Surgery","Irina Balyasnikova, Jeffrey Bluestone, Wonhwa Cho, Frank Collart, Eugene DeSombre, Deno Dialynas Trust, Dean Edwards, Frank Fitch, Geoffrey Greene, Wendy Havran, Eliezer Huberman, David Lancki, Alan Leff, Deborah Lenschow, Maciej Lesniak, Michael Loken, Carol McShan, Maria Nilda Munoz, Judith Smith, Anne Sperling, Alan Stall, Gloria Su, Wei-Jen Tang, Richard Thistlethwaite, Derek Wainwright, Chyung-Ru Wang",2022-03-16 11:36:27, 02-T-023,,,0.0,,,left_only
32,109.0,02-A-029,University of Colorado,Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana",Regents of the University of Colorado IIA 2002,1.0,Out,AGR11819,Active,2021-11-16 00:00:00,2002-02-05 00:00:00,0.0,2012-02-05 00:00:00,2011-10-26 00:00:00,No field of use specified,No,No,01-T-044,"Ben May Institute for Cancer Research, Biological Sciences Division (BSD), Comprehensive Cancer Center","Dean Edwards, Geoffrey Greene",2022-01-04 11:29:35,01-T-044,,,0.0,01-D-044,Geoffrey Greene,both
33,240.0,05-A-032.A1,"BioLegend, Inc. (fka Covance), Covance Research Products, Inc., Signet Laboratories",Amendment,"Tennant, Thelma","Stocco, Teana","BioLegend, Amendment 1 to Tangible Property Agreement",3.0,Out,AGR11949,Active,2015-03-05 00:00:00,2015-03-01 00:00:00,10.0,2025-03-12 00:00:00,2015-03-05 00:00:00,Licensed Products for use as in vitro research reagents,No,No,01-T-044,"Ben May Institute for Cancer Research, Biological Sciences Division (BSD), Comprehensive Cancer Center","Dean Edwards, Geoffrey Greene",2021-10-19 11:49:40,01-T-044,,,0.0,01-D-044,Geoffrey Greene,both
34,537.0,10-A-021,Active Motif Inc.,Non-Exclusive License - Tangible Property,"Tennant, Thelma","Stocco, Teana","Active Motif, Non-Exclusive License - Tangible Property, 2010 (Greene)",1.0,Out,AGR12174,Active,2010-02-05 00:00:00,2010-01-28 00:00:00,15.0,2025-01-28 00:00:00,2010-02-05 00:00:00,"the commercial sale of Licensed Product or Conjugated Licensed Product for in vitro research purposes only, specifically excluding regulatory approved diagnostic and therapeutic products.",No,No,01-T-044,"Ben May Institute for Cancer Research, Biological Sciences Division (BSD), Comprehensive Cancer Center","Dean Edwards, Geoffrey Greene",2022-03-03 14:55:20,01-T-044,,,0.0,01-D-044,Geoffrey Greene,both
35,129.0,03-A-010,Purdue Research Foundation,Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana","Purdue Research Foundation, IIA, 2003 (Lee)",1.0,Out,AGR11891,Active,2003-09-23 00:00:00,2003-09-23 00:00:00,0.0,2024-12-01 00:00:00,,no field of use specified,No,No,02-T-079,"Biological Sciences Division (BSD), Surgery","Richard Borgens, Raphael Lee, Riyi Shi",2021-11-11 19:32:47,02-T-079,,,0.0,,,left_only
36,130.0,03-A-011,"FoldRx, Massachusetts Institute of Technology (MIT), Pfizer, Inc., Whitehead Institute",Exclusive License - All Fields,"Tennant, Thelma","Stocco, Teana","Whitehead Institute, FoldRx Pharmaceuticals, Inc. Exclusive License-All Fields, 2003 (Lindquist)",4.0,Out,AGR11865,Active,2003-11-01 00:00:00,2003-11-01 00:00:00,0.0,,2003-11-01 00:00:00,All fields,No,No,"01-T-007, 97-T-081","Biochemistry and Molecular Biology, Biological Sciences Division (BSD), Molecular Genetics and Cell Biology","Yury Chernoff, Shubhik DebBurman, Sylvia Krobitsch, Susan Lindquist, Jiyan Ma, Tiago Outeiro, Maria Patino, Eric Schirmer",2022-04-05 16:50:32,01-T-007,,,0.0,01-D-007,Susan Lindquist,both
37,138.0,03-A-019.MOU1,"Massachusetts Institute of Technology (MIT), Whitehead Institute",Letter of Understanding,"Tennant, Thelma","Stocco, Teana",Memorandum of Understanding - Whitehead and MIT - 2011,2.0,Out,AGR11865,Active,2011-08-12 00:00:00,2011-08-12 00:00:00,-1.0,2029-02-09 00:00:00,2011-08-12 00:00:00, ,No,No,"01-T-007, 97-T-081","Biochemistry and Molecular Biology, Biological Sciences Division (BSD)","Yury Chernoff, Shubhik DebBurman, Sylvia Krobitsch, Susan Lindquist, Jiyan Ma, Tiago Outeiro, Maria Patino, Eric Schirmer",2021-11-11 19:32:45,01-T-007,,,0.0,01-D-007,Susan Lindquist,both
38,139.0,03-A-019.MOU2,Whitehead Institute,Letter of Understanding,"Tennant, Thelma","Stocco, Teana","Whitehead Institute, University of Chicago, MOU, 2016",1.0,Out,AGR11865,Active,2016-02-18 00:00:00,2016-02-18 00:00:00,-1.0,2029-02-09 00:00:00,2016-02-18 00:00:00,Distribution policy for jointly owned inventions,No,No,"01-T-007, 97-T-081","Biochemistry and Molecular Biology, Biological Sciences Division (BSD)","Yury Chernoff, Shubhik DebBurman, Sylvia Krobitsch, Susan Lindquist, Jiyan Ma, Tiago Outeiro, Maria Patino, Eric Schirmer",2021-11-11 19:32:42,01-T-007,,,0.0,01-D-007,Susan Lindquist,both
39,1622.0,16-A-146,"Whitehead Institute, Yumanity Therapeutics",Exclusive License - All Fields,"Tennant, Thelma","Stocco, Teana","Whitehead Institute, Yumanity Therapeutics, Tangible Property License, 2016 (Lindquist)",2.0,Out,AGR11865-Yumanity,Active,2016-02-04 00:00:00,2016-02-04 00:00:00,-1.0,2029-02-09 00:00:00,2016-02-04 00:00:00,therapeutics and treatments for all diseases in humans other than those utilizing Hsp90 and targeting HSF1,Yes,No,"01-T-007, 97-T-081","Biochemistry and Molecular Biology, Biological Sciences Division (BSD)","Yury Chernoff, Shubhik DebBurman, Sylvia Krobitsch, Susan Lindquist, Jiyan Ma, Tiago Outeiro, Maria Patino, Eric Schirmer",2022-03-29 13:15:48,01-T-007,,,0.0,01-D-007,Susan Lindquist,both
40,130.0,03-A-011,"FoldRx, Massachusetts Institute of Technology (MIT), Pfizer, Inc., Whitehead Institute",Exclusive License - All Fields,"Tennant, Thelma","Stocco, Teana","Whitehead Institute, FoldRx Pharmaceuticals, Inc. Exclusive License-All Fields, 2003 (Lindquist)",4.0,Out,AGR11865,Active,2003-11-01 00:00:00,2003-11-01 00:00:00,0.0,,2003-11-01 00:00:00,All fields,No,No,"01-T-007, 97-T-081","Biochemistry and Molecular Biology, Biological Sciences Division (BSD), Molecular Genetics and Cell Biology","Yury Chernoff, Shubhik DebBurman, Sylvia Krobitsch, Susan Lindquist, Jiyan Ma, Tiago Outeiro, Maria Patino, Eric Schirmer",2022-04-05 16:50:32, 97-T-081,,,0.0,,,left_only
41,135.0,03-A-019,"Massachusetts Institute of Technology (MIT), Whitehead Institute",Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana","Whitehead Institute, IIA, 2003 (Lindquist)",2.0,Out,AGR11865,Active,2009-11-23 00:00:00,2003-03-15 00:00:00,-1.0,2025-01-04 00:00:00,2009-11-23 00:00:00,No field defined,No,No,"00-T-026, 01-T-007, 01-T-036, 03-T-005, 03-T-006, 97-T-081, 98-T-009","Biochemistry and Molecular Biology, Biological Sciences Division (BSD)","Yury Chernoff, Shubhik DebBurman, Sylvia Krobitsch, Liming Li, Susan Lindquist, Jia-Jia Liu, Jiyan Ma, Tiago Outeiro, Maria Patino, Christine Queitsch, Todd Sangster, Eric Schirmer, Neal Sondheimer, Elizabeth Vierling, Robert Wollmann",2022-03-24 12:57:29, 97-T-081,,,0.0,,,left_only
42,137.0,03-A-019.A2,Whitehead Institute,Amendment,"Tennant, Thelma","Stocco, Teana",Amnd 2 - Whitehead Institute IIA Amendment 2 2003,1.0,Out,AGR11865,Active,2009-11-23 00:00:00,2009-11-23 00:00:00,-1.0,2029-02-09 00:00:00,2009-11-23 00:00:00,No field defined,No,No,"00-T-026, 01-T-007, 01-T-036, 03-T-005, 03-T-006, 97-T-081, 98-T-009","Biochemistry and Molecular Biology, Biological Sciences Division (BSD)","Yury Chernoff, Shubhik DebBurman, Sylvia Krobitsch, Liming Li, Susan Lindquist, Jia-Jia Liu, Jiyan Ma, Tiago Outeiro, Maria Patino, Christine Queitsch, Todd Sangster, Eric Schirmer, Neal Sondheimer, Elizabeth Vierling, Robert Wollmann",2021-11-11 19:32:45, 97-T-081,,,0.0,,,left_only
43,138.0,03-A-019.MOU1,"Massachusetts Institute of Technology (MIT), Whitehead Institute",Letter of Understanding,"Tennant, Thelma","Stocco, Teana",Memorandum of Understanding - Whitehead and MIT - 2011,2.0,Out,AGR11865,Active,2011-08-12 00:00:00,2011-08-12 00:00:00,-1.0,2029-02-09 00:00:00,2011-08-12 00:00:00, ,No,No,"01-T-007, 97-T-081","Biochemistry and Molecular Biology, Biological Sciences Division (BSD)","Yury Chernoff, Shubhik DebBurman, Sylvia Krobitsch, Susan Lindquist, Jiyan Ma, Tiago Outeiro, Maria Patino, Eric Schirmer",2021-11-11 19:32:45, 97-T-081,,,0.0,,,left_only
44,139.0,03-A-019.MOU2,Whitehead Institute,Letter of Understanding,"Tennant, Thelma","Stocco, Teana","Whitehead Institute, University of Chicago, MOU, 2016",1.0,Out,AGR11865,Active,2016-02-18 00:00:00,2016-02-18 00:00:00,-1.0,2029-02-09 00:00:00,2016-02-18 00:00:00,Distribution policy for jointly owned inventions,No,No,"01-T-007, 97-T-081","Biochemistry and Molecular Biology, Biological Sciences Division (BSD)","Yury Chernoff, Shubhik DebBurman, Sylvia Krobitsch, Susan Lindquist, Jiyan Ma, Tiago Outeiro, Maria Patino, Eric Schirmer",2021-11-11 19:32:42, 97-T-081,,,0.0,,,left_only
45,1622.0,16-A-146,"Whitehead Institute, Yumanity Therapeutics",Exclusive License - All Fields,"Tennant, Thelma","Stocco, Teana","Whitehead Institute, Yumanity Therapeutics, Tangible Property License, 2016 (Lindquist)",2.0,Out,AGR11865-Yumanity,Active,2016-02-04 00:00:00,2016-02-04 00:00:00,-1.0,2029-02-09 00:00:00,2016-02-04 00:00:00,therapeutics and treatments for all diseases in humans other than those utilizing Hsp90 and targeting HSF1,Yes,No,"01-T-007, 97-T-081","Biochemistry and Molecular Biology, Biological Sciences Division (BSD)","Yury Chernoff, Shubhik DebBurman, Sylvia Krobitsch, Susan Lindquist, Jiyan Ma, Tiago Outeiro, Maria Patino, Eric Schirmer",2022-03-29 13:15:48, 97-T-081,,,0.0,,,left_only
46,3571.0,85-A-001,Howard Hughes Medical Institute (HHMI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana",Master HHMI Agreement,1.0,Out,AGRHHMI,Active,2014-03-15 00:00:00,1985-01-01 00:00:00,0.0,,2014-03-15 00:00:00,Revised in March 2014 - IDs older than that fall under old agreement;,No,No,"00-T-026, 01-T-007, 01-T-014, 01-T-024, 01-T-036, 02-T-053, 02-T-074, 03-T-005, 03-T-006, 03-T-079, 03-T-123, 05-T-018, 05-T-029, 05-T-052, 05-T-053, 05-T-062, 05-T-072, 05-T-083, 06-T-024, 06-T-038, 06-T-113, 06-T-126, 06-T-135, 07-T-029, 07-T-030, 07-T-126, 08-T-016, 08-T-025, 08-T-042, 08-T-154, 09-T-012, 09-T-021, 09-T-120, 09-T-121, 10-T-041, 11-T-112, 11-T-125, 15-T-138, 17-T-026, 17-T-032, 17-T-033, 17-T-055, 17-T-115, 17-T-116, 17-T-126, 18-t-, 18-T-057, 18-T-083, 18-T-085, 18-T-188, 18-T-669, 18-T-689, 19-T-037, 19-T-065, 19-T-103, 19-T-121, 19-T-164, 21-T-003, 21-T-070, 21-T-080, 21-T-097, 21-T-108, 21-T-109, 21-T-142, 22-T-072, 22-T-140, 88-T-007, 89-T-023, 89-T-033, 89-T-039, 90-T-027, 90-T-028, 90-T-031, 91-T-013, 91-T-019, 91-T-027, 91-T-042, 91-T-047, 91-T-054, 92-T-024, 92-T-035, 92-T-040, 93-T-013, 93-T-028, 93-T-033, 93-T-034, 94-T-055, 96-T-046, 96-T-047, 96-T-054, 96-T-065, 96-T-086, 96-T-087, 96-T-089, 97-T-036, 97-T-063, 97-T-065, 97-T-080, 97-T-081, 98-T-009, 98-T-011, 98-T-046, 98-T-051, 99-T-032","Biochemistry and Molecular Biology, Biological Sciences Division (BSD), Chemistry, Comprehensive Cancer Center, Human Genetics, Medicine, Molecular Genetics and Cell Biology, Obstetrics and Gynecology, Pathology, Physical Sciences Division (PSD), Radiation and Cellular Oncology","Mary Ann Accavitti, Jeffrey Anker, Katinka Bahr, Lan Ban, Graeme Bell, Albert Bendelac, Eric Boerwinkle, Lawrence Boise, James Bonini, Kathy Borkovich, Christopher Bradfield, Laura Brass, Elizabeth Bray, Christopher Breder, Jason Brokaw, Andy Cal, Yury Chernoff, Patrick Concannon, Nancy Cox, Matthew Cummings, Kevin Currie, Qing Dai, Ramanuj DasGupta, Shubhik DebBurman, Linda Degenstein, Colin Duckett, Patrick Evans, Stefan Fajans, Aaron Fox, Elaine Fuchs, Hiroto Furuta, Enrique Garcia, Andrea Gashier, Uri Gat, Kent Golic, W. Hall, Dennis Hallahan, Robert Hammer, Craig Hanis, Manami Hara, Yoshinori Hinokio, Yukio Horikawa, Rustem Ismagilov, Naoko Iwasaki, Carl June, Kevin Keith, Haeyoung Kong, Anthony Kossiakoff, Sylvia Krobitsch, Donald Kufe, Bruce Lahn, Laimonis Laimins, Ernst Lengyel, Liming Li, Xiangquan Li, David Liebovitz, Yao Lin, Tom Lindner, Susan Lindquist, Jia-Jia Liu, Song Luo, Uroghupatel Lyegha, Jiyan Ma, Emin Maltepe, Violeta Marin, Sean Martin, Hirosata Mashima, Nitzan Mekel-Bobrov, Craig Meyers, Justin Modica, Milan Mrksich, Weston Msikita, Naohisa Oda, Yukie Oda, Kenichi Otani, Tiago Outeiro, Ravishankar Palanivelu, Chien-Yuan Pan, Tao Pan, Dawn Parsell, Nipam Patel, Maria Patino, Steven Patrie, Robert Petersen, Joseph Piccirilli, Kenneth Polonsky, Daphne Preuss, Christine Queitsch, Karen Raynor, Terry Reisine, Mridusmita Saikia, Yolanda Sanchez, Juan Sanchez-Cortes, Todd Sangster, Tokio Sanke, Paul Savage, Eric Schirmer, Jennifer Schmidt, Melanie Schroeder, Robert Schurr, Susumu Seino, Meghan Sharp, Jay Shrestha, Celeste Simon, Harinder Singh, Todd Slabey, Steven Smeekens, Gregory Snyder, Neal Sondheimer, Richard Spillman, Donald Steiner, Marcus Stoffel, Vikas Sukhatme, Sowmya Swaminathan, Jun Takeda, Luc Teyton, Craig Thompson, Richard Van Duyne, Elizabeth Vierling, Katinka Vigh, Nathalie Vionnet, Xiaoming Wang, Xiaoyu Wang, Ralph Weichselbaum, Robert Wollmann, Kunsan Xiang, Yuichiro Yamada, Kazuya Yamagata, Kazuki Yasuda, Adam Young, Dapeng Zhou, Yuping Zhou",2022-03-29 11:18:52, 97-T-081,,,0.0,,,left_only
47,135.0,03-A-019,"Massachusetts Institute of Technology (MIT), Whitehead Institute",Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana","Whitehead Institute, IIA, 2003 (Lindquist)",2.0,Out,AGR11865,Active,2009-11-23 00:00:00,2003-03-15 00:00:00,-1.0,2025-01-04 00:00:00,2009-11-23 00:00:00,No field defined,No,No,"00-T-026, 01-T-007, 01-T-036, 03-T-005, 03-T-006, 97-T-081, 98-T-009","Biochemistry and Molecular Biology, Biological Sciences Division (BSD)","Yury Chernoff, Shubhik DebBurman, Sylvia Krobitsch, Liming Li, Susan Lindquist, Jia-Jia Liu, Jiyan Ma, Tiago Outeiro, Maria Patino, Christine Queitsch, Todd Sangster, Eric Schirmer, Neal Sondheimer, Elizabeth Vierling, Robert Wollmann",2022-03-24 12:57:29,00-T-026,,,0.0,,,left_only
48,137.0,03-A-019.A2,Whitehead Institute,Amendment,"Tennant, Thelma","Stocco, Teana",Amnd 2 - Whitehead Institute IIA Amendment 2 2003,1.0,Out,AGR11865,Active,2009-11-23 00:00:00,2009-11-23 00:00:00,-1.0,2029-02-09 00:00:00,2009-11-23 00:00:00,No field defined,No,No,"00-T-026, 01-T-007, 01-T-036, 03-T-005, 03-T-006, 97-T-081, 98-T-009","Biochemistry and Molecular Biology, Biological Sciences Division (BSD)","Yury Chernoff, Shubhik DebBurman, Sylvia Krobitsch, Liming Li, Susan Lindquist, Jia-Jia Liu, Jiyan Ma, Tiago Outeiro, Maria Patino, Christine Queitsch, Todd Sangster, Eric Schirmer, Neal Sondheimer, Elizabeth Vierling, Robert Wollmann",2021-11-11 19:32:45,00-T-026,,,0.0,,,left_only
49,3571.0,85-A-001,Howard Hughes Medical Institute (HHMI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana",Master HHMI Agreement,1.0,Out,AGRHHMI,Active,2014-03-15 00:00:00,1985-01-01 00:00:00,0.0,,2014-03-15 00:00:00,Revised in March 2014 - IDs older than that fall under old agreement;,No,No,"00-T-026, 01-T-007, 01-T-014, 01-T-024, 01-T-036, 02-T-053, 02-T-074, 03-T-005, 03-T-006, 03-T-079, 03-T-123, 05-T-018, 05-T-029, 05-T-052, 05-T-053, 05-T-062, 05-T-072, 05-T-083, 06-T-024, 06-T-038, 06-T-113, 06-T-126, 06-T-135, 07-T-029, 07-T-030, 07-T-126, 08-T-016, 08-T-025, 08-T-042, 08-T-154, 09-T-012, 09-T-021, 09-T-120, 09-T-121, 10-T-041, 11-T-112, 11-T-125, 15-T-138, 17-T-026, 17-T-032, 17-T-033, 17-T-055, 17-T-115, 17-T-116, 17-T-126, 18-t-, 18-T-057, 18-T-083, 18-T-085, 18-T-188, 18-T-669, 18-T-689, 19-T-037, 19-T-065, 19-T-103, 19-T-121, 19-T-164, 21-T-003, 21-T-070, 21-T-080, 21-T-097, 21-T-108, 21-T-109, 21-T-142, 22-T-072, 22-T-140, 88-T-007, 89-T-023, 89-T-033, 89-T-039, 90-T-027, 90-T-028, 90-T-031, 91-T-013, 91-T-019, 91-T-027, 91-T-042, 91-T-047, 91-T-054, 92-T-024, 92-T-035, 92-T-040, 93-T-013, 93-T-028, 93-T-033, 93-T-034, 94-T-055, 96-T-046, 96-T-047, 96-T-054, 96-T-065, 96-T-086, 96-T-087, 96-T-089, 97-T-036, 97-T-063, 97-T-065, 97-T-080, 97-T-081, 98-T-009, 98-T-011, 98-T-046, 98-T-051, 99-T-032","Biochemistry and Molecular Biology, Biological Sciences Division (BSD), Chemistry, Comprehensive Cancer Center, Human Genetics, Medicine, Molecular Genetics and Cell Biology, Obstetrics and Gynecology, Pathology, Physical Sciences Division (PSD), Radiation and Cellular Oncology","Mary Ann Accavitti, Jeffrey Anker, Katinka Bahr, Lan Ban, Graeme Bell, Albert Bendelac, Eric Boerwinkle, Lawrence Boise, James Bonini, Kathy Borkovich, Christopher Bradfield, Laura Brass, Elizabeth Bray, Christopher Breder, Jason Brokaw, Andy Cal, Yury Chernoff, Patrick Concannon, Nancy Cox, Matthew Cummings, Kevin Currie, Qing Dai, Ramanuj DasGupta, Shubhik DebBurman, Linda Degenstein, Colin Duckett, Patrick Evans, Stefan Fajans, Aaron Fox, Elaine Fuchs, Hiroto Furuta, Enrique Garcia, Andrea Gashier, Uri Gat, Kent Golic, W. Hall, Dennis Hallahan, Robert Hammer, Craig Hanis, Manami Hara, Yoshinori Hinokio, Yukio Horikawa, Rustem Ismagilov, Naoko Iwasaki, Carl June, Kevin Keith, Haeyoung Kong, Anthony Kossiakoff, Sylvia Krobitsch, Donald Kufe, Bruce Lahn, Laimonis Laimins, Ernst Lengyel, Liming Li, Xiangquan Li, David Liebovitz, Yao Lin, Tom Lindner, Susan Lindquist, Jia-Jia Liu, Song Luo, Uroghupatel Lyegha, Jiyan Ma, Emin Maltepe, Violeta Marin, Sean Martin, Hirosata Mashima, Nitzan Mekel-Bobrov, Craig Meyers, Justin Modica, Milan Mrksich, Weston Msikita, Naohisa Oda, Yukie Oda, Kenichi Otani, Tiago Outeiro, Ravishankar Palanivelu, Chien-Yuan Pan, Tao Pan, Dawn Parsell, Nipam Patel, Maria Patino, Steven Patrie, Robert Petersen, Joseph Piccirilli, Kenneth Polonsky, Daphne Preuss, Christine Queitsch, Karen Raynor, Terry Reisine, Mridusmita Saikia, Yolanda Sanchez, Juan Sanchez-Cortes, Todd Sangster, Tokio Sanke, Paul Savage, Eric Schirmer, Jennifer Schmidt, Melanie Schroeder, Robert Schurr, Susumu Seino, Meghan Sharp, Jay Shrestha, Celeste Simon, Harinder Singh, Todd Slabey, Steven Smeekens, Gregory Snyder, Neal Sondheimer, Richard Spillman, Donald Steiner, Marcus Stoffel, Vikas Sukhatme, Sowmya Swaminathan, Jun Takeda, Luc Teyton, Craig Thompson, Richard Van Duyne, Elizabeth Vierling, Katinka Vigh, Nathalie Vionnet, Xiaoming Wang, Xiaoyu Wang, Ralph Weichselbaum, Robert Wollmann, Kunsan Xiang, Yuichiro Yamada, Kazuya Yamagata, Kazuki Yasuda, Adam Young, Dapeng Zhou, Yuping Zhou",2022-03-29 11:18:52,00-T-026,,,0.0,,,left_only
