Agreement ID,Status,Agreement Type,Remark Text,Remark Month,Remark Year,Label,Positive/Negative Binary,Positive,Negative,Neutral
16-A-178,Active,Exclusive License,There’s no pure Phase 1 milestone payment.  I’m seeing this:          I am not sure that the Phase 1 trial they ran would be considered a “Phase I/II” trial.  Here’s one definition of a Phase I/II trial: ,January,2021,Neutral,Negative,0.018240610137581825,0.022810805588960648,0.9589486122131348
16-A-178,Active,Exclusive License,,January,2020,Neutral,Positive,0.014159188605844975,0.009457082487642765,0.9763836860656738
16-A-178,Active,Exclusive License,"Dear Colleagues,      As Barbara informed you, I recently took over from Silvia Brazzini as the GSK point of contact for the licensed Staph aureus patent portfolio.       My understanding is that GSK does not control prosecution, and that the University of Chicago will instruct the US agents directly.  Please let me know if that is not correct.       With respect to the current restriction requirement, GSK does not object to the response proposed by Norton Rose, including contacting the Examiner if clarification is needed.  We would prefer to respond before the next deadline of 27 July 2020 to avoid additional extension fees.     Thank you for your assistance in this matter.   With kind regards  Sonia            ",July,2020,Neutral,Positive,0.05396069958806038,0.05318780988454819,0.8928515315055847
16-A-178,Active,Exclusive License,"Teana,  Do you recall anything about a purchase order for GSK milestone?  Apparently it is why they haven’t paid it.     Doreen     ",October,2021,Neutral,Negative,0.04315989091992378,0.05819884315133095,0.8986411690711975
16-A-178,Active,Exclusive License,"Dear All,      I would like to inform you that I'll be leaving GSK at the end of September and that the operating of the license fees payment will be transferred to our HUB in Poznan.  So ,in the future, could you please send your Email to Grzegorz, Nabil, Harminder and Barbara (our HUB team) copied in this email and keep Laurence Caby as Belgium contact.  For your invoice, you can directly send to bio.invoice@gsk.com ",July,2021,Neutral,Positive,0.03633148968219757,0.024370603263378143,0.9392979741096497
16-A-178,Active,Exclusive License,"Dear Teana,     Hope this message finds you well.     I am glad to communicate that the Phase I for safety lead-in of our S. aureus vaccine candidate is now completed. Hence, we have reached the milestone of starting the second part of the study, that can be considered a Phase I/II trial, although officially a Phase I, as we agreed on March. This triggers the payment of the milestone of 400K USD due under section 3Hii of the License agreement referenced in the subject.     I am copying here my colleague Malorie who can follow-up on the payment once the invoice will be issued.     Best regards,",May,2021,Positive,Positive,0.5130210518836975,0.010914590209722519,0.47606438398361206
16-A-178,Active,Exclusive License,"Hi Teana,     Pleased to meet you.  You will find attached the annual report due under the Restated License Agreement  between GSK and the University of Chicago dated April 25th 2016.  FYI, we did not use the template you sent but the one we have been using so far, hope that is ok.  Can you please acknowledge receipt of this annual report for our archives ?  Thank you and best regards,",January,2022,Neutral,Positive,0.07792815566062927,0.016388854011893272,0.9056829810142517
16-A-197,Active,Non-Exclusive License,Here’s the progress report for SurveySignal     Renee Lowers  Financial Analyst  ,January,2023,Neutral,Positive,0.055564913898706436,0.01633978821337223,0.9280952215194702
16-A-197,Active,Non-Exclusive License,"Will do. Thank you.   Paresh Patel  CEO  SurveySignal, LLC  333 S. Wabash Dr.  Suite #2700  Chicago, IL 60604  paresh.patel@surveysignal.com ",March,2021,Neutral,Positive,0.046487174928188324,0.016262035816907883,0.9372507333755493
16-A-197,Active,Non-Exclusive License,"Received, thank you.     Eric      ",April,2021,Neutral,Positive,0.1451362669467926,0.04142802953720093,0.8134357333183289
16-A-197,Active,Non-Exclusive License,"Teana,  We are still working on this and anticipating it to be closed by next month. Will send you all an update.  Thank you.    Paresh Patel  CEO  SurveySignal, LLC  333 S. Wabash Dr.  Suite #2700  Chicago, IL 60604  paresh.patel@surveysignal.com ",August,2021,Neutral,Positive,0.0573778972029686,0.009342343546450138,0.9332797527313232
16-A-197,Active,Non-Exclusive License,"I also don’t have anything about the acquisition since that email.  We’ve gotten a recent royalty report from Paresh, but that’s all I see.     ",August,2021,Neutral,Negative,0.019754793494939804,0.020506879314780235,0.9597383141517639
16-A-197,Active,Non-Exclusive License,"FYI     Kindest Regards,",August,2021,Neutral,Negative,0.008942315354943275,0.01199579518288374,0.9790619015693665
16-A-209,Active,Non-Exclusive License,"Hi Teana,     Attached are the 2022 royalty reports. Please send us an invoice to process.     Best regards,",January,2023,Neutral,Positive,0.012756790965795517,0.007937769405543804,0.9793054461479187
16-A-209,Active,Non-Exclusive License,"Hi Angela,     Please see the attached invoices and let us know when payment has been issued.      Renee Lowers  Financial Analyst  ",January,2023,Neutral,Positive,0.03496621549129486,0.03196534886956215,0.9330684542655945
16-A-209,Active,Non-Exclusive License,"Hi Renee,     A member from our Finance team will let you know when the payment has been issued.     Kind regards,",January,2023,Neutral,Positive,0.015403908677399158,0.012739472091197968,0.9718566536903381
16-A-218,Active,Exclusive License,"Dear Teana,  Attached are the Seurat progress reports for all of 2021 requested in your previous email.  If you have any questions, please let me know.  Thanks, Sharon  Sharon Lew CFO Seurat Therapeutics, Inc. (415) 307-9364  On Wed, Jan 5, 2022 at 11:37 AM Teana Stocco ",January,2022,Neutral,Positive,0.02087751403450966,0.00878979079425335,0.9703327417373657
16-A-218,Active,Exclusive License,"Perhaps we can combine the two and upload to both Agreement records?      The techs are closely related – one focuses on IGF-1 as a single agent and the other focuses on combination therapies. Clinical applications just differ slightly. So, it might be difficult for the company to separate their business efforts into two.      Han        ",February,2022,Neutral,Negative,0.04110277444124222,0.14554789662361145,0.8133493065834045
16-A-218,Active,Exclusive License,"Dear Teana and Han,  Please see the attached Seurat bi-annual report for June 30, 2021. If you have any questions, please let me know.  Thank you,",June,2021,Neutral,Positive,0.05447062849998474,0.03237839788198471,0.9131510257720947
16-A-218,Active,Exclusive License,"Hello Teana,   Attached, please find a copy of the progress report for Seurat's UCGo! license.  Please do not hesitate to reach out with any questions/concerns.  Wishing you a wonderful new year, Yuan  __________________ Yuan Zhang, PhD, MS President & CEO Seurat Therapeutics, Inc 312-248-2964 yuan.zhang@seurat-therapeutics.com ",December,2020,Neutral,Positive,0.15388020873069763,0.009548217989504337,0.8365716338157654
16-A-218,Active,Exclusive License,Looks like John Flavin has poached another one:     ,February,2021,Neutral,Negative,0.01594366878271103,0.06979067623615265,0.9142656922340393
16-A-218,Active,Exclusive License,"Dear Teana,  Attached are the two progress reports for 21-A-016 & 16-A-218 for reporting period January 1, 2022 - June 30, 2022  Thank you,",August,2022,Neutral,Positive,0.049832530319690704,0.010714896023273468,0.939452588558197
17-A-150,Active,Non-Exclusive License,"Hi Klaus,  I wanted to confirm we received the wire payment, thank you.  But as I was working on the distribution, I noticed something odd on the report.  Cell Line CD4 has no sales from CY2015 – 2019 and then reports $1,141,390 of sales for 2020; similarly GK1.5 had sales of $1,198,961 of sales in 2019 and then $0 in 2020.  I am wondering if something was included on the wrong line?  It is such a big discrepancy between the years, although the totals may be correct, we distribute a portion of the royalties to the specific inventors so if the sales are classified wrong I might pay the wrong person.       Could you please have someone confirm that the report sales are listed on the correct line for these two items?       Thank you.  Best regards,",April,2021,Neutral,Negative,0.030820492655038834,0.1548384130001068,0.8143410682678223
